beatmapset_id,beatmap_id,approved_str,version,star_rating,include,notes
2518182,5556378,graveyard,Furakutaru,7.11101,0,
2318151,4964800,graveyard,Refrain 1.1,7.10483,0,
2308485,4938101,graveyard,"kaiten - Oh Curry! [2,3,4]",7.10114,0,
2264819,4821633,graveyard,crazybanger,7.10113,1,
1232365,2561914,graveyard,goreshit - Beautiful Loli Thing [17] [201],7.09971,0,
850390,1777970,graveyard,stream 1.3,7.09963,0,
2170055,4614358,graveyard,Ura Oni,7.09941,0,
2533689,5602191,graveyard,Suzushiro - Kataomoi Holic,7.0988,0,
2433328,5302416,graveyard,Journey,7.09808,1,
2375524,5131127,graveyard,Won,7.09793,0,
939967,1963255,graveyard,Stream [1.2x Rate],7.09587,0,
1094963,2288416,graveyard,Stream [1.25x Rate],7.09373,0,
2303998,4924959,graveyard,Singularity 1.2x,7.0931,0,
2483328,5449385,graveyard,snow storm -euphoria- (180 BPM) (with 1/6),7.08907,0,
1257288,2612534,graveyard,Standard,7.08524,0,
2042850,4262903,graveyard,Hachito - 5ummer7ime1ove(nananass),7.08408,0,
756236,1591446,graveyard,Nanahoku Collab Oni^-^,7.08332,0,
2308485,4938102,graveyard,"kaiten - Oh Curry! [6,7,8,9]",7.08025,0,
2063096,4314802,graveyard,Splash!,7.08005,1,
1565914,3220720,graveyard,myon,7.07961,0,
2393499,5182954,graveyard,fastest crash,7.07895,1,
741878,1564987,graveyard,Inner Oni,7.0789,0,
962717,2018805,graveyard,Ura Onis are a joke,7.07739,0,
2529895,5592426,pending,Atier_'s URA ONI,7.07627,0,
814850,1715579,wip,EX'S DISHONEST ONI,7.07222,0,
1884123,3879272,graveyard,With my Heart,7.07202,0,
2217925,4701152,graveyard,1.2x,7.07161,0,
2315908,4959473,graveyard,Burnout,7.06591,0,
831418,1741819,graveyard,Stream220BPM,7.06445,0,
1432030,2947485,graveyard,Oni,7.06394,0,
2276405,4851348,graveyard,Farewell [1.1x Rate],7.06166,0,
1196348,2492040,graveyard,Inner Oni,7.05872,0,
2490056,5469548,graveyard,Collapse,7.05311,1,
2360286,5086791,graveyard,a 1.1x (231bpm),7.05123,0,
1954620,4113355,graveyard,Tatsh - Xevel [B],7.04926,0,
2214423,4692058,graveyard,LUCKY STAR 1.1x,7.04892,0,
629631,2362501,graveyard,Broken wish for the eternal life.,7.04759,0,
2317287,4962143,graveyard,Inner Oni,7.04738,0,
821870,1722539,graveyard,We Luv Stream 200BPM Ver.,7.04357,0,
1816764,4938110,graveyard,Oni,7.03927,0,
1922351,4055016,graveyard,Lord of Shadow Flow,7.03099,0,
2327799,5552981,graveyard,Lunatic Stream 1.1x (220bpm),7.02862,0,
2059810,4305275,graveyard,Funky,7.02778,1,
2247160,4778082,graveyard,Ultimate,7.02658,0,
2432214,5299037,graveyard,MAXIMUM,7.02657,1,
1203946,2892036,graveyard,///Ozu's Ura Oni///,7.02167,0,
2274087,4845007,graveyard,Tachyon 1.1x (198bpm),7.02052,0,
2066089,4325797,graveyard,skolodojko's Addiction,7.01965,0,
2218274,4701981,graveyard,x1.1,7.01697,0,
2215577,4694218,graveyard,a,7.01568,0,
1609660,3286647,graveyard,Gram vs. Camellia - Ragnarok (4sbet1),7.01202,0,
2402522,5210541,graveyard,Double BPM Bakushin,7.0107,0,
2376703,5134235,graveyard,Hell Oni 0.7x (308bpm),7.00816,0,
2319604,4968943,graveyard,Killing 'Em With Tech,7.00659,1,
1865460,3837123,graveyard,CATBOYPILLED 240,7.00619,0,
1217233,2532662,graveyard,myon,7.00131,0,
2077780,4350670,graveyard,SV,6.99849,0,
2333019,5006472,graveyard,Oni,6.99828,1,
2191052,4634373,graveyard,Echoes of Twilight Dreams,6.99745,0,
1692981,3459486,graveyard,PuniPuni Oni (SGTS 1.05x rate up edit),6.99653,0,
1887736,4619542,graveyard,Thermal Pressure,6.99473,0,
2483328,5449381,graveyard,Icyxis (222 BPM),6.98972,0,
2275194,4898120,graveyard,Inner Oni,6.98854,0,
2332215,5107727,graveyard,ASA // Assault TAXI,6.98614,0,
2308485,4938099,graveyard,"kaiten - Oh Curry! [1,3]",6.98424,0,
1552410,3172090,graveyard,Hell Oni,6.98417,1,
2023321,4214458,graveyard,Prologue,6.97601,0,
2474030,5511822,graveyard,Ura Oni,6.97229,0,
2456753,5370430,graveyard,Oni,6.97122,1,
2315506,4956066,graveyard,[Hard] RuLe / Ado,6.96952,0,
1609660,3286653,graveyard,xi - Glorious Crown (4sbet1),6.96836,0,
1685823,3445315,graveyard,nyan,6.96575,0,
892766,1866107,graveyard,Stream [1.45x Rate],6.95702,0,
2116459,4444640,graveyard,HEAVENLY,6.95511,1,
1786270,3659190,graveyard,tamago,6.95468,0,
1937859,4005856,graveyard,TAIKO INDUCTANCE [FREQ +1] (1.06x),6.94161,0,
1972728,4093466,graveyard,Serotonin Syndrome,6.93665,1,
853241,1783287,graveyard,Tragic Love,6.93527,1,
1511445,3353339,graveyard,Miracle Taiko [FREQ +2] (1.12x),6.93368,0,
2448153,5344850,graveyard,Infection,6.93264,1,
1149095,2399143,graveyard,diff,6.93251,1,
2226751,4723806,graveyard,HE4VENCUT!,6.93219,1,
2327799,5552980,graveyard,Lunatic Neverending Stream,6.9306,0,
1338323,2772321,graveyard,Stream [1.45x Rate],6.92775,0,
1810221,3751031,graveyard,URA ONI,6.92534,0,
648546,1373881,graveyard,Oni,6.91973,0,
1656511,3381184,graveyard,SeijiOni,6.9121,0,
939967,1963248,graveyard,Practice [1.45x Rate],6.90836,0,
2469354,5408221,graveyard,levitate,6.90532,0,
2540919,5625339,graveyard,Hyperglycemia,6.89889,1,
547084,1158723,graveyard,Embodiment,6.89554,0,
2371160,5117414,graveyard,O220STREAM,6.89534,0,
654363,1387082,graveyard,Ura Oni,6.89383,0,
1228933,2684036,wip,TAG // Theory of Eternity,6.89176,0,
2127755,4472980,graveyard,Tragic Destiny,6.89074,1,
2145700,4523534,graveyard,Inner Oni,6.88379,1,
2419829,5263073,graveyard,DAMN GIRL (1.0x),6.88359,0,
2064746,4319042,graveyard,ITS SO LOOOOOOOOOOOOOOOOOUD,6.88196,0,
2290370,4888540,graveyard,^v^v^v,6.87718,0,
1343055,2781902,graveyard,Ura Oni,6.87456,0,
2042850,4274760,graveyard,eufonius - Aletheia(nananass),6.87451,0,
1698357,3470195,graveyard,Kinpatsu Loni (SGTS edit),6.8744,0,
1698357,3470193,graveyard,Kinpatsu Loni (full gimmick),6.87433,0,
1864961,3835754,graveyard,Tremendous,6.87389,0,
850390,1777969,graveyard,stream 1.25,6.8738,0,
982070,2055365,graveyard,coreoverload,6.87277,0,
2110516,4430277,graveyard,Inner Oni,6.87181,0,
2288716,4883939,graveyard,STREAM ALERT,6.87127,0,
844378,1775330,graveyard,nerf,6.87076,0,
2432612,5300306,graveyard,Stream,6.86883,0,
1094963,2288417,graveyard,Stream [1.2x Rate],6.86671,0,
2533689,5602177,graveyard,Korone Pochi x Nanahira - Big Cheese! (Cut Ver.),6.86631,0,
1609660,3286648,graveyard,Hayakore Tatsumi - Thousandth Sky (4sbet1),6.86591,0,
1239406,2576869,graveyard,Oni,6.86442,0,
821870,2105566,graveyard,2019 Ver. OD10,6.86375,0,
821870,2245762,graveyard,2019 Ver.,6.86228,0,
939967,1963252,graveyard,Stream [1.15x Rate],6.85878,0,
2056334,4296961,graveyard,Oni,6.85274,0,
1961281,4064702,graveyard,Baka,6.84904,0,
1937859,4005974,graveyard,STREAM INDUCTANCE,6.84831,0,
2130459,4480104,graveyard,Realize,6.8474,0,
1709931,3941177,graveyard,To Your Demise [290 BPM],6.84518,0,
2380583,5145939,graveyard,dariacore-ism,6.84371,1,
2199183,4913009,graveyard,Cychlo's Inner Oni,6.83814,1,
1232365,2561912,graveyard,DJ Sharpnel - The Power of Underground [16] [195],6.83756,0,
2044241,4368294,pending,ulko's Perdifficilis,6.83676,1,
2329033,4994202,graveyard,Death,6.83436,0,
2380254,5144992,graveyard,MAXIMUM,6.83339,0,
2308485,4938091,graveyard,"goreshit - najimi breakers [1,2,4]",6.83124,0,
2001192,4161248,graveyard,Pacific Oni 200,6.82848,0,
2332215,5271542,graveyard,orangentle / Yu_Asahina // HAELEQUINZ -the clown of 24stairs-,6.82811,0,
1954610,4048126,graveyard,Camellia - Clouds in the Blue [B],6.82395,0,
1833489,3764096,graveyard,Cychlo & HiroK are Golden,6.82147,1,
2042850,4262905,graveyard,Masarada - Liar Dancer(nananass),6.81958,0,
2514119,5544377,pending,Hell Oni,6.81575,1,
2308485,4938090,graveyard,"goreshit - najimi breakers [1,1,2]",6.8144,0,
2254537,4795828,graveyard,Neo,6.81119,0,
2049240,4278661,graveyard,Hell Oni,6.81006,0,
2250871,4786969,graveyard,END3K,6.80736,1,
2009717,4231447,graveyard,"""Mad Scientist""",6.80697,0,
1724975,3525387,graveyard,Baka,6.80652,0,
2202703,4662088,graveyard,ler's Inner Oni,6.80418,1,
1995957,4148142,graveyard,Despair,6.80033,0,
1515167,3102064,graveyard,Ninja,6.79924,0,
831418,1741818,graveyard,Stream210BPM,6.79856,0,
2141061,4506369,graveyard,Oni,6.79542,1,
2317731,4963447,graveyard,Inner Oni,6.79302,1,
2217925,4701150,graveyard,1.15x,6.79213,0,
1094963,2377460,graveyard,applerss die,6.78258,0,
2383801,5515288,graveyard,TERRAFORMER,6.78135,0,
2000777,4166960,graveyard,Edward's Devastation Oni,6.7771,0,
892766,1866108,graveyard,Stream [1.4x Rate],6.77348,0,
621930,1311298,graveyard,Space Time,6.77299,1,
1916310,4047352,graveyard,Katana; Reconstruct,6.76946,1,
1835283,3767928,graveyard,Oni,6.76817,0,
2383801,5154271,graveyard,TERRAFORMER (Ren Cup Edit),6.76804,0,
1595996,3259731,graveyard,Parasomnia,6.76606,0,
2310510,4942885,graveyard,Beyond Misery,6.76574,0,
2289573,4970068,graveyard,unw,6.76463,0,
2465079,5396041,graveyard,^_^,6.76323,0,
907833,1894500,graveyard,Oni,6.76305,0,
2060698,4307668,graveyard,Extirpated Echoes,6.76201,1,
2308485,4938100,graveyard,"kaiten - Oh Curry! [2,2,3]",6.75812,0,
2012529,4187821,graveyard,Elegy,6.75576,1,
2340140,5414181,graveyard,INNER ONI,6.75521,0,
1954610,4048138,graveyard,yaseta - Bluenation [B],6.75377,0,
2000422,4160100,graveyard,Overreaction,6.74669,0,
872181,1822729,graveyard,myon,6.74404,0,
1515167,3970673,graveyard,Ninja Die,6.73644,0,
752356,1583858,graveyard,Jigoku,6.73322,0,
1692981,3459487,graveyard,PuniPuni Oni,6.73086,0,
1338323,2772322,graveyard,Stream [1.4x Rate],6.72702,0,
1267237,2633656,graveyard,?,6.7263,0,
1739327,3554801,graveyard,iceOC's Hell Oni,6.72157,0,
1884149,3879336,graveyard,Expert,6.72133,0,
1884123,3879265,graveyard,HAVOX,6.71606,0,
2322004,4974952,graveyard,ura oni,6.71468,0,
2255806,4798798,graveyard,Demolition,6.71259,1,
1476903,3050657,graveyard,Dimensional Distortion,6.70859,1,
1311720,2718645,graveyard,Pyramid [1.1x Rate],6.70078,0,
724338,1545531,pending,Electric Butterfly (honkers x arpia97),6.6949,0,
2023371,4214627,graveyard,rollfou style,6.69468,1,
939967,1963249,graveyard,Practice [1.4x Rate],6.69444,0,
493123,1050339,graveyard,myon,6.69262,0,
2255305,4797682,graveyard,Stream,6.69078,0,
2159857,4554035,graveyard,Oni,6.69016,1,
2159857,4554034,graveyard,Oni (No Speed Change),6.68957,0,
2403689,5449401,graveyard,Sigmund (200 BPM),6.68884,0,
1511445,3094873,graveyard,Miracle Taiko [FREQ +1] (1.06x),6.687,0,
2325069,4983694,graveyard,arc & ler's Whirlwind,6.67553,0,
1947573,4029924,graveyard,NIGHTMARE++ONI!!!,6.67418,0,
1673407,3418126,graveyard,DJ Sharpnel - Magic Cycles (4sbet1),6.67406,0,
2003918,4167231,graveyard,Inner Oni,6.67103,0,
1715646,3505670,graveyard,Taiko Expert,6.6693,0,
2020623,4208043,graveyard,lerler220,6.6689,0,
1744551,3567874,graveyard,Punai Punai Sensou(ler1211),6.66667,0,
2022231,4211682,graveyard,Twilight,6.66225,0,
2495112,5484124,graveyard,Inner ONI,6.65544,1,
760371,1599191,graveyard,Falling Flower,6.65355,0,
1937859,4015635,graveyard,TAIKO INDUCTANCE,6.64897,0,
1922351,4055015,graveyard,Lord of Shadow Flow 0.93x (185bpm),6.64894,0,
1937859,4005895,graveyard,TAIKO INDUCTANCE NSV,6.64893,0,
2056609,4297671,graveyard,Dimensional Disintegration,6.64862,1,
850390,1777968,graveyard,stream 1.2,6.64237,0,
1094963,2288414,graveyard,Stream [1.15x Rate],6.63783,0,
2416277,5252519,graveyard,Shiny Stories,6.63729,0,
1954610,4048130,graveyard,dj TAKA - True Blue [B],6.63492,0,
2327799,5552989,graveyard,Old Lunatic Stream,6.63163,0,
1966678,4078168,graveyard,x1.0,6.63027,0,
2302145,4920347,graveyard,Detonation,6.62981,0,
2187322,4624699,graveyard,Collab the Rock!,6.62512,0,
2042850,4262904,graveyard,Happy Kuru Kuru - Mahou no Popcorn(nananass),6.62367,0,
2159335,4552824,graveyard,Ethereal,6.62351,0,
2304192,4925449,graveyard,INNER ONI!?,6.62249,0,
675397,1428780,graveyard,Judgment,6.62221,1,
675397,3880490,graveyard,Judgment (OTMT ver.),6.62221,0,
2364500,5098249,graveyard,Dejection,6.62154,0,
1795609,3737816,graveyard,9 note burst (d),6.61922,0,
939967,1963253,graveyard,Stream [1.1x Rate],6.61917,0,
2360649,5087789,graveyard,>_<,6.61822,0,
2249949,4784768,graveyard,Jagger 0.9x,6.61434,0,
1762194,3610832,graveyard,Lost,6.61118,0,
2395164,5187708,graveyard,C-A-L-A-M-I-T-Y,6.61061,1,
2064141,4317323,graveyard,Frontier,6.61055,0,
1972235,4179153,graveyard,ler's u-w-u (200bpm),6.60822,0,
2455754,5369594,pending,Ura Oni,6.60444,0,
2073620,4340386,graveyard,Hell Oni,6.60169,1,
2257577,4803539,graveyard,Inner Oni,6.60135,0,
1698357,3470194,graveyard,Kinpatsu loni (NSV),6.59876,0,
2290483,4888817,graveyard,Stream,6.59808,0,
2413175,5241044,graveyard,GIGA TSKR,6.59318,1,
2303998,4924958,graveyard,Singularity 1.1x,6.58726,0,
1437918,2966762,graveyard,Hell Oni,6.58722,0,
2318151,4974695,graveyard,Refrain,6.58542,0,
1583033,3234212,graveyard,Inner Oni,6.58306,0,
1228933,2703482,wip,dj MAX STEROID // [E],6.57128,0,
2308485,4938093,graveyard,"goreshit - najimi breakers [6,7,8,9]",6.56966,0,
892766,1866105,graveyard,Stream [1.35x Rate],6.56497,0,
2446201,5339586,graveyard,Re,6.56369,0,
2183411,4613825,graveyard,Freeze's Inner Oni,6.56078,0,
2360286,5086795,graveyard,a,6.55623,0,
1865460,3837122,graveyard,CATBOYPILLED 220,6.55481,0,
1673407,3418123,graveyard,Camellia - Fastest Crash (KawaiiBass),6.55393,0,
2533689,5602186,graveyard,ShinRa-Bansho - Miko-sama no Aburaage disco,6.55038,0,
2194935,4644087,graveyard,Hyper Beam,6.54989,0,
2275181,4848112,graveyard,C29H35IN(NER)2 ONI,6.54988,1,
1459468,2998970,graveyard,Glimmer,6.54752,0,
2063096,4314799,graveyard,4sbet1's Inner Oni,6.54682,0,
2239844,4760284,graveyard,ASCENDED,6.54611,0,
2361737,5092601,graveyard,Kogasa's Haneman,6.54485,0,
2402522,5210540,graveyard,Bakushin,6.544,0,
831418,1741817,graveyard,Stream,6.54339,0,
1954610,4048134,graveyard,USAO - Try Again [B],6.54093,0,
962717,2040834,graveyard,Genjuro's Inner Oni is a joke,6.54039,0,
1842708,3784937,graveyard,Inner Oni,6.53655,1,
2276405,4851477,graveyard,Farewell,6.53602,0,
1338323,2772319,graveyard,Stream [1.35x Rate],6.5355,0,
2000704,4159793,graveyard,Ambiguous Audio Quality,6.53539,0,
2214423,4692062,graveyard,LUCKY STAR,6.53119,0,
821870,1725219,graveyard,We Luv Stream,6.53077,0,
939967,1963246,graveyard,Practice [1.35x Rate],6.5249,0,
1074720,2248984,graveyard,Eternal,6.52367,0,
2327799,5552985,graveyard,Lunatic Stream,6.51593,0,
2042850,4262902,graveyard,Cuvelia - Tenkuu no Yoake(nananass),6.51355,0,
1232365,2561911,graveyard,DJ Sharpnel - Little God Ch@nnel [15] [189],6.50899,0,
1228933,2781967,wip,Yura Hatsuki x hisui // Ryuu to Kokuen no Himegimi,6.50761,0,
705422,1491999,graveyard,Oni,6.5044,1,
1949353,4035666,graveyard,Taiko,6.5004,0,
2451756,5355890,graveyard,Inner Oni,6.49998,1,
2217925,4701151,graveyard,1.1x,6.49319,0,
2218274,4701980,graveyard,x1.0,6.49205,0,
2552895,5675010,wip,3x's Inner Oni,6.49053,0,
1921552,3967431,graveyard,Tipos Como Tu,6.48866,0,
2533689,5602172,graveyard,Hanon x Kotoha - Fuwari,6.48217,0,
2063096,5397716,graveyard,Ura Oni,6.47992,0,
2159553,4553339,graveyard,Hell Oni,6.47371,0,
654363,1387081,graveyard,Special Oni,6.47214,0,
1860470,3824956,graveyard,Blossom,6.46074,0,
1995791,4150510,graveyard,Inner Oni,6.46017,0,
2308485,4938087,graveyard,"BACO - Love & Justice [1,2,3]",6.45785,0,
2246659,4776667,graveyard,unravelling the world,6.45759,0,
2308485,4938092,graveyard,"goreshit - najimi breakers [2,2,3]",6.44775,0,
2290727,4889459,graveyard,Sacred Symphony,6.44357,0,
1621478,3310534,graveyard,Cute Drop,6.43297,0,
1673407,3418122,graveyard,BABYMETAL - Road of Resistance (4sbet1),6.43158,0,
1961255,4064655,graveyard,Observer of this sky,6.42805,0,
2533689,5602175,graveyard,john - Boots,6.42041,0,
2213429,5443292,graveyard,Inner Oni (Edit),6.41678,0,
850390,1777967,graveyard,stream 1.15,6.41634,0,
1132860,2366188,graveyard,CLIMAXXX,6.41167,0,
1511445,3353344,graveyard,Miracle Taiko,6.40934,0,
1094963,2288415,graveyard,Stream [1.1x Rate],6.40825,0,
1232365,2561920,graveyard,Guru Groove Foundation - Golden Love (Mr. Frenkie Remix) [15] [172],6.40495,0,
1000833,2320164,graveyard,DESPAIR235,6.40147,0,
2317749,4963480,graveyard,Hell Oni,6.38497,0,
2093942,4390282,graveyard,Farewell,6.38311,0,
2001192,4162114,graveyard,Pacific Oni,6.38227,0,
2371160,5117413,graveyard,O200STREAM,6.37934,0,
939967,1963251,graveyard,Stream [1.05x Rate],6.37808,0,
2425264,5279169,graveyard,literally drunk mapping,6.3747,0,
892766,1866106,graveyard,Stream [1.3x Rate],6.37447,0,
2286678,4878590,graveyard,Stream,6.37155,0,
974568,2042788,graveyard,Inner Oni,6.37016,0,
2287746,4881209,graveyard,x_x,6.36968,1,
2023493,4214841,graveyard,Inner Oni,6.36852,1,
1835283,3767927,graveyard,Oni short version,6.36834,0,
1124597,2349892,graveyard,Oni,6.36632,0,
2529480,5590100,pending,APPEND,6.36496,0,
1232365,2561935,graveyard,y0c1e feat. Hatsune Miku - To Dimension [15] [175],6.36324,0,
951022,2193691,graveyard,Yuemiao's Inner Oni,6.36225,0,
1884123,3879266,graveyard,Hiyokko Santa to Yuki no Machi,6.35906,0,
1338323,2772320,graveyard,Stream [1.3x Rate],6.35266,0,
1954620,4048160,graveyard,Toby Fox - THE WORLD REVOLVING (Raytoly Arrange) [B],6.34918,0,
1954620,4248311,graveyard,Project Grimoire - Aenbharr [A],6.34576,0,
1549051,3165724,graveyard,Yukina & JackTVN's Journey!,6.33332,0,
1228933,2782988,wip,Yura Hatsuki // Ganbare! Koi no Hana,6.32975,0,
1502041,3077512,graveyard,Inner Oni,6.32548,1,
2056609,4297670,graveyard,Dimensional Disintegration (PHNT edit),6.32384,0,
939967,1963247,graveyard,Practice [1.3x Rate],6.3199,0,
806519,1692851,graveyard,Inner Oni,6.31882,1,
1935651,4000472,graveyard,nsv,6.31628,0,
1885288,3881843,graveyard,phoenix,6.30491,0,
2306252,4933071,graveyard,Re:TrymenT [190 BPM],6.30409,0,
1884123,3879267,graveyard,I got it!,6.30324,0,
2032811,4237467,graveyard,"Mother, father, I'm sorry for everything...",6.29094,0,
2191052,4634372,graveyard,cdh's Inner Oni,6.28372,0,
2049240,4570787,graveyard,Ura Oni,6.28306,0,
2165565,4707662,graveyard,Stream Practice 1.40x // 193.2,6.28151,0,
1350129,2795346,graveyard,Down,6.27727,0,
832282,1751235,graveyard,[10] HARDCORE no kokoroe,6.26667,0,
1709931,4561484,graveyard,To Your Demise,6.26394,0,
1509920,3092001,graveyard,OMANKO,6.26215,0,
2433508,5302900,graveyard,Oni,6.26212,0,
1490432,3055060,graveyard,200bpm,6.26133,0,
1995957,4148144,graveyard,Despair 0.9x,6.26118,0,
1228933,2650769,wip,Yuuhei Satellite // Iro wa Nioedo Chirinuru o,6.25835,0,
2403689,5449395,graveyard,hurricanic (190 BPM),6.25349,0,
960945,2011802,graveyard,Diabetic Shock,6.25307,0,
2348027,5050797,graveyard,Inner Oni,6.24652,0,
925700,1933563,graveyard,Inner Oni,6.24448,0,
910583,2962880,graveyard,I N S A N E,6.24376,0,
2297035,4906475,graveyard,Merry Christmas!,6.2407,0,
2514119,5542799,pending,Ura Oni,6.24042,0,
2261133,4812584,graveyard,;;,6.23546,0,
1311720,2718653,graveyard,Pyramid,6.23068,0,
2393499,5183114,graveyard,jimmyreturnz's inner oni,6.21973,0,
654363,1387080,graveyard,Inner Oni,6.203,0,
2483328,5449380,graveyard,Ice Angel (168 BPM) (with 1/6),6.20155,0,
1810221,3712982,graveyard,INNER ONI,6.19532,0,
1232365,2561931,graveyard,Quarks (kradness + Camellia) - Dualive [15] [190],6.19254,0,
2020623,4208042,graveyard,lerler200,6.19152,0,
1595157,3258090,graveyard,approach!,6.18769,0,
1692209,3535142,graveyard,i/n/n/e/r/o/n/i,6.18501,0,
850390,1777966,graveyard,stream 1.1,6.18394,0,
2058751,4303212,graveyard,Inner Oni,6.18379,0,
892766,1866103,graveyard,Stream [1.25x Rate],6.17507,0,
1094963,2288413,graveyard,Stream [1.05x Rate],6.17105,0,
2316299,4958862,graveyard,inner oni,6.17011,0,
2227513,4725631,graveyard,Inner OOOOni,6.16759,0,
2140900,4506018,graveyard,inner oni,6.16483,0,
2066089,4322364,graveyard,2199's Hell Oni,6.16405,0,
2277140,4852904,graveyard,Hell Oni,6.16011,0,
1338323,2772317,graveyard,Stream [1.25x Rate],6.1553,0,
1911108,3942001,graveyard,Inner Oni,6.15421,0,
2093942,4390281,graveyard,Farewell (short),6.15244,0,
1884123,3879270,graveyard,Stirring an Autumn Moon,6.15113,0,
2409452,5231737,graveyard,Suki Suki <3,6.14321,0,
2332881,5006098,graveyard,Inner Oni,6.13997,0,
1866907,3840324,graveyard,Conflict,6.1383,1,
1138467,2378254,graveyard,The Intense Voice,6.13813,0,
939967,1963260,graveyard,Stream,6.13572,0,
939967,1963244,graveyard,Practice [1.25x Rate],6.13357,0,
1199903,2498705,graveyard,>_<?!,6.12668,0,
1047830,2190244,graveyard,White Blade,6.11434,0,
1587087,3241492,graveyard,Oni,6.11114,1,
2202510,4661598,graveyard,oni,6.10041,0,
901778,1883074,graveyard,Surrealism (1.25x),6.09929,0,
1405480,2898568,graveyard,Prism Stage -Perfect-,6.09711,0,
1590989,3249435,graveyard,Stream Bomb,6.09649,0,
2095089,4392902,graveyard,:nose:,6.09625,1,
1405480,2898439,graveyard,Prism Stage -Full-,6.09592,0,
2361851,5090918,graveyard,La Mort d'Oni,6.09548,1,
2339490,5025171,graveyard,It's a common but happy story.,6.08811,0,
1228933,2555285,wip,Camellia feat. Nanahira // Amor De Verao,6.08801,0,
2529895,5600795,pending,INNER ONI,6.08512,0,
2130459,4480103,graveyard,Beyond,6.0839,0,
1376693,2845341,graveyard,KurOni,6.0759,1,
901778,1883078,graveyard,Neko Matsuri,6.07558,0,
2332215,5030685,graveyard,lapix // Flamenco House,6.07208,0,
2422641,5271614,graveyard,Icy,6.07177,0,
2275194,4853136,graveyard,Oni,6.0697,0,
2059383,4304311,graveyard,Singularity [Gimmick],6.06354,0,
1490432,3055059,graveyard,190bpm,6.05928,0,
2402928,5211463,graveyard,Aether,6.05465,0,
1954620,4048159,graveyard,Toby Fox - THE WORLD REVOLVING (Raytoly Arrange) [A],6.05403,0,
2009904,4181958,graveyard,lonely lonely (Lefty3),6.05164,0,
1548435,3164074,graveyard,Oni,6.05048,1,
617785,1302518,graveyard,Oni,6.049,1,
1865460,3837121,graveyard,CATBOYPILLED 200,6.04845,0,
2313399,4950340,graveyard,Oni,6.04737,0,
1228933,2684035,wip,Rapbit // Saika,6.04583,0,
2158760,4551250,graveyard,Ambivalence,6.04576,0,
2009904,4193355,graveyard,BLUE ARMY (LostF4te),6.03665,0,
1084739,2268412,graveyard,Stream Voyage (1/6+1/8),6.03348,0,
1094963,2288412,graveyard,myon,6.03289,0,
1126295,2354953,graveyard,Inner Oni,6.03177,0,
2000422,4354300,graveyard,Inner Oni,6.02855,0,
2303998,4924962,graveyard,Singularity,6.02088,0,
2042850,4262913,graveyard,Moyashisarada - kyouiku&shikei(HagareRu),6.01369,0,
2217925,4701149,graveyard,1.0x,6.01022,0,
2152041,4534276,graveyard,Distractive Cat,6.00868,0,
1726060,3527445,graveyard,"amidst this darkness, you are standing here.",6.00255,0,
1232365,2561909,graveyard,Camellia vs Kors K - The Rolling [15] [170],6.00054,0,
2305283,4928639,graveyard,myon,5.99878,0,
2305283,4928640,graveyard,NSV,5.99878,0,
1731624,3539540,graveyard,Oni you,5.99806,0,
1731624,3544111,graveyard,Oni you (no SV),5.99806,0,
901778,1883073,graveyard,Knight of Sword,5.99778,0,
2403689,5449396,graveyard,Kamuy (170 BPM),5.99561,0,
1782462,3716128,graveyard,Ideal's Oni,5.99422,1,
367757,806540,graveyard,Nyarathon,5.99406,1,
1228933,2783050,wip,Junk // elegante,5.99232,0,
2228267,4727644,graveyard,AZURE,5.98769,1,
727834,1536760,graveyard,Duke's Oni,5.98671,0,
901778,1883080,graveyard,MOTHER FUCXXXXXer,5.98671,0,
1670252,4000492,graveyard,inner oni,5.98308,0,
892766,1866104,graveyard,Stream [1.2x Rate],5.9733,0,
1256015,2610276,graveyard,Oni,5.97023,0,
2410666,5234444,graveyard,yax7,5.96074,1,
2294915,4900813,graveyard,a with ktfm,5.95601,1,
2483328,5449379,graveyard,Ice Angel (168 BPM) (no 1/6),5.95449,0,
1338323,2772318,graveyard,Stream [1.2x Rate],5.95055,0,
1251893,2601972,graveyard,Oni,5.94951,1,
2300428,4915959,graveyard,Concealment,5.94863,1,
850390,1777965,graveyard,stream 1.05,5.94842,0,
1954610,4048137,graveyard,yaseta - Bluenation [A],5.94458,0,
326018,792672,graveyard,tasuke's Inner Oni,5.94309,0,
1744551,3567869,graveyard,"Boku no Yume, Mecha Kuso Mugen Waki(CuLacllachan)",5.93782,0,
1094963,2288422,graveyard,Stream,5.93755,0,
939967,1963245,graveyard,Practice [1.2x Rate],5.93482,0,
2362678,5107474,graveyard,Inner Oni,5.933,0,
2332215,5022577,graveyard,Hatsuki Yura // The Clockwork Rose -Tokei Shikake no Bara Shoujo-,5.92982,0,
1586287,3239980,graveyard,Collab,5.92716,0,
2152054,4534312,graveyard,Forgotten Fantasy Satellite,5.92694,0,
2152054,4534311,graveyard,Forgotten Fantasy Satellite (TWC ver.),5.92642,0,
814850,1708933,wip,Whats Skill's Red Stained Skies,5.91706,0,
2170055,4683778,graveyard,Inner Oni,5.91538,0,
2284587,5116287,graveyard,meifuu's Inner Oni,5.91482,0,
2213429,4689757,graveyard,Inner Oni,5.91449,1,
1810891,3714328,graveyard,Modern Mapping,5.91434,1,
2173611,4588607,graveyard,Bloodstream,5.91086,0,
